WARNING 2025-06-13 07:01:32,251 basehttp 10088 7376 "GET /static/images/Ubiquiti%20NanoBeam%20M5.jpg HTTP/1.1" 404 1957
WARNING 2025-06-13 07:01:32,283 basehttp 10088 4100 "GET /static/images/Ubiquiti%20PowerBeam%20M5.jpg HTTP/1.1" 404 1960
INFO 2025-06-13 07:01:32,367 basehttp 10088 11008 "GET /static/images/mikrotik.jpg HTTP/1.1" 200 11935
WARNING 2025-06-13 07:01:32,384 basehttp 10088 11008 "GET /static/images/MikroTik%20hEX.jpg HTTP/1.1" 404 1931
WARNING 2025-06-13 07:01:32,485 basehttp 10088 12524 "GET /static/images/TP-Link%2048-Port%20Switch.jpg HTTP/1.1" 404 1963
WARNING 2025-06-13 07:01:32,548 basehttp 10088 17076 "GET /static/images/MikroTik%20RB4011.jpg HTTP/1.1" 404 1940
WARNING 2025-06-13 07:01:32,551 basehttp 10088 8284 "GET /static/images/MikroTik%20CRS326.jpg HTTP/1.1" 404 1940
WARNING 2025-06-13 07:01:32,586 basehttp 10088 15440 "GET /static/images/switch.jpg HTTP/1.1" 404 1911
WARNING 2025-06-13 07:01:32,618 basehttp 10088 7232 "GET /static/images/TP-Link%208-Port%20Switch.jpg HTTP/1.1" 404 1960
WARNING 2025-06-13 07:01:32,712 basehttp 10088 11712 "GET /static/images/TP-Link%2024-Port%20Switch.jpg HTTP/1.1" 404 1963
INFO 2025-06-13 07:02:41,653 autoreload 10088 14588 D:\Websites\Hyperwave\core\views.py changed, reloading.
INFO 2025-06-13 07:02:44,599 autoreload 17200 10148 Watching for file changes with StatReloader
INFO 2025-06-13 07:02:57,332 basehttp 17200 16292 "GET /products/ HTTP/1.1" 200 104640
WARNING 2025-06-13 07:02:57,440 basehttp 17200 6760 "GET /static/images/router.jpg HTTP/1.1" 404 1911
WARNING 2025-06-13 07:02:57,441 basehttp 17200 16292 "GET /static/images/fiber-cable.jpg HTTP/1.1" 404 1926
WARNING 2025-06-13 07:02:57,800 basehttp 17200 13532 "GET /static/images/Single%20Mode%20Fiber%20Cable.jpg HTTP/1.1" 404 1968
